rainfall_24h,rainfall_7d,soil_moisture,slope_angle,elevation,ndvi,risk_score,risk_level
196.2939903482534,215.5246548600204,85.94803577994796,19.44825123510644,1044.901224771439,0.17932570388158903,96.53857465900914,High
49.91844553958993,587.3485623347765,51.75937297659793,53.11213344046964,2074.2325706492893,0.8253951786996601,91.7877200247336,High
128.5586096034029,785.2247014928249,32.50535765670887,12.089642179042443,607.6997127575113,0.8088765486514029,81.48497160377067,High
148.1036422155106,212.65874933095577,79.03607579180738,44.59982414450955,1334.869047351486,0.6058159744138688,93.81269237605088,High
11.61260317999943,526.7979351645188,48.83796041132431,10.564109078720676,2024.9370325038312,0.6213990273305144,54.62021050460663,Moderate
151.8862129753596,166.4971298801947,73.7016660183306,39.272581956130395,916.0198140645281,0.054538270674235265,94.64088292256115,High
42.631030921822884,456.6109011115718,41.65151535854125,24.583701451552965,1623.4136106566086,0.8871408311965617,57.39887451231209,Moderate
16.262898246319878,376.5066644837856,26.49837078453381,48.39026796312269,651.7973564195956,0.7961577130394423,54.49957084199541,Moderate
237.22138431333332,777.8842104089143,99.40654363902107,17.852974685394997,317.7346411519918,0.8108402918705783,100.0,High
241.40800826863983,490.7365454302086,32.49612063444794,40.156100616447794,1996.241351477498,0.6103578564932411,100.0,High
202.09933702911528,286.1100339485868,99.07367951707849,17.962539401673673,292.47312735133175,0.34306888935635604,98.31333627787426,High
76.15344229334268,100.13567006146737,98.18239460531578,44.25131557116846,714.8844179449823,0.8096013517269087,69.98156876971821,Moderate
24.418028501595966,129.4849947005983,83.50544831264317,53.05229190084118,2145.018083893728,0.2977893889285135,78.04157160048213,High
171.05825662803923,188.00037466147572,72.7538369665598,11.974098951971802,898.8497533427346,0.5283048118408724,73.50691650018474,High
110.03812343490033,208.26366245883543,66.22456402008677,52.662762872752694,2433.9611063096945,0.13477132649230003,100.0,High
30.509558711194707,681.9866856944989,89.28812363022678,37.646638992786386,2450.3491201959564,0.8336622856128376,96.13388095246066,High
123.79422752781754,453.3660027431947,43.15516172955903,11.991076997686319,707.2762501112139,0.16965488910553134,75.66003203473187,High
8.597130278804599,423.4788199857495,57.41449699879016,28.51480204478416,150.3966445122316,0.24116228487084618,59.47013038411466,Moderate
227.33010051969552,100.6674087766818,69.55119754932015,13.847316141680384,1777.4050463031788,0.5244140344089827,85.36635400997642,High
64.69499540000423,689.5103577460536,52.895238069559284,43.519133887661326,1154.916931488442,0.6994790501810343,92.94349065479538,High
165.6305710884955,581.0232995347021,54.19891632722144,46.73774739298723,296.8444677009619,0.5764486100458541,100.0,High
77.92776902235273,63.45800590100125,46.422773400166754,10.818808615003942,1783.430906496205,0.24731382588013273,46.37615282541891,Moderate
130.0170052944527,569.1897268115173,65.13854533476288,32.837691898205435,126.378527324207,0.05080158614836679,100.0,High
136.67756983581992,439.3951917006904,88.04596224120928,49.80437808142545,2181.9818917059933,0.6935779932613233,100.0,High
46.21361388138176,74.56302313995482,36.12227024050503,56.48896728530481,389.6986963275941,0.8874262270244296,48.17010764509915,Moderate
242.39615694113965,372.0575068076386,94.75464310027532,33.24348267079735,361.91410292947626,0.7384261522601768,100.0,High
193.78320584027864,392.91006683273713,75.12701229985836,57.265357298627386,480.3971300230321,0.441175625433123,100.0,High
234.87473539104727,140.96188672898785,85.86185701440242,34.462893375081634,2402.652578305563,0.8182021721892406,100.0,High
223.70683760691222,757.101536130223,64.49525541040093,26.680477202994936,1748.2649326219228,0.3983705221505975,100.0,High
149.47499470277128,681.4805434697229,82.36133611392508,51.65117207040925,2013.36026188591,0.4961939716069474,100.0,High
230.4685587557792,538.5276464899956,21.296031787157375,32.1140490751949,1024.205715045245,0.45556030228633076,100.0,High
22.123125512979875,375.2134931904797,85.47043398236282,30.954638081048767,873.9661823871411,0.4304802917656962,69.76272781182807,Moderate
48.9957156047863,335.29477785176175,23.211108726829323,31.967186917540555,624.4858166187663,0.7089121538998199,49.00075853150593,Moderate
11.306822227634516,524.2690390492538,91.193070109029,51.573175102836,1227.587669365402,0.49775357117906815,92.00250214819071,High
81.33258269081608,440.8911768314553,99.35701977909146,50.756784792842865,1401.9803971587128,0.3192095537214336,100.0,High
97.1693224223705,59.19575364668964,43.525396974142225,27.193599584211615,1597.8483669492507,0.26943444250970655,58.80187684327464,Moderate
67.83725794347397,414.87709252856206,36.82548450286349,23.331492292878877,679.9403347968016,0.08208521942231839,67.95210536489058,Moderate
207.18437728798233,647.0588576139432,81.22906910864326,32.05604132215211,2374.202498212327,0.5457158876005891,100.0,High
89.18833167339731,372.79950330159687,40.242107273620256,36.50248803554099,465.90832060748284,0.24546720309087905,75.69978451883253,High
70.23362742184518,51.045696267872046,89.24499065377628,18.10854658453983,2415.85027817771,0.1759138337139256,65.97099466899994,Moderate
135.67402078956212,631.1597775133862,28.227407372598137,48.667529659357484,86.39750014338429,0.6057554692535261,97.34837676902211,High
35.23105624369066,169.07738788741977,30.076415710348662,31.75655211528326,1228.7579449512718,0.6290278691483165,42.38144731498251,Moderate
200.54924518850993,214.31045956155063,98.33212440804925,23.372505163097777,866.7512033855788,0.6893316584190161,93.59701335897915,High
18.637660919942707,140.11801921151377,73.90711186160037,10.875154613019482,1150.3523641291144,0.47804036188780274,38.89538591868612,Low
246.72173415012932,270.8699012484831,87.75097795431623,18.13648382219838,1448.1282185029331,0.8099464144233036,100.0,High
193.06119232416435,607.8336894940217,45.94635018812144,57.2104644465791,1117.1934371311372,0.8458913403884937,100.0,High
49.6789203835431,420.3148290081105,74.11869996164836,21.780482775073963,1066.3747832389076,0.736265298823616,64.62027455452814,Moderate
1.3805292809005998,171.85620657906293,67.53934618468777,14.287260915186943,1845.172367762601,0.5902544597069591,38.7648938509075,Low
203.86535711370854,703.4857617401123,68.25200960983577,30.337003541024625,1730.3968739618383,0.3081628105525103,100.0,High
176.71433596190428,704.8696654117081,74.60259676301773,21.88982588481368,2091.514640987827,0.885503183377188,100.0,High
182.25179201024682,697.7569557863454,66.02873385032788,6.933758764915678,662.3995040367641,0.28301574211314756,100.0,High
192.81758667148642,198.64900699141603,54.324989544213274,22.772986950367947,1543.3448488974557,0.2222583836918664,89.15482120624881,High
18.51116293352259,366.4790819029806,42.07381555044375,34.925974316670775,1483.727224212492,0.4258309967185953,61.13890691065069,Moderate
89.61643213606816,788.1418283512913,81.48650647305615,35.344180461098176,955.8576366380875,0.0983144851055302,100.0,High
28.96726488128243,619.8898562848924,38.101794400254896,24.61074066472888,1240.8409776615683,0.8817202949710222,61.32694898195535,Moderate
215.77585646889838,31.462262768192257,75.38834449235313,29.601651593893035,818.7662510990353,0.5501685229539611,85.40679891530947,High
155.82453170688947,61.51162709578872,38.66662581194613,58.10348550291215,397.51877416161375,0.5234092779145489,79.90557479008594,High
82.7245062131623,376.5057876817429,70.02641359635632,25.75416624766714,573.8129661236954,0.6074268379147619,70.47325251584357,High
15.889587571505908,728.2839626306326,79.76626137032231,19.202474729299063,308.50843368294267,0.4724701006106256,76.64231436613379,High
77.74558042891555,435.57442038264423,37.497111112523136,18.390687423671807,1723.520459215804,0.07725398953036035,73.66860356099623,High
81.29583050668676,403.2718813470893,24.795464068904664,30.177053698727377,1668.7821131174212,0.5704645955143373,67.21066756346968,Moderate
182.40154458451602,93.32422296573816,30.477899439533928,46.773608179431925,2378.9856103706884,0.6587477954129661,85.31147606944879,High
159.38936783880328,528.8562827321923,68.47975738168203,16.329350130366024,1837.7121134357412,0.40423670153044516,99.86734262734147,High
221.80318564408162,659.4614968741781,87.95571249805884,44.01128699274224,177.51230495252204,0.693701236260514,100.0,High
118.05373129048732,310.53180593097426,23.59974569883395,6.1632402842178955,2216.400676125938,0.2429511044376575,62.398642634909336,Moderate
29.898561484575424,622.7333622310088,78.7321007233317,28.04131378911703,2163.554149217028,0.2380851024062564,92.32040834316523,High
178.31119680574875,771.9365565816412,47.305491676004166,47.67257858615328,1136.1347858931117,0.18720443953443788,100.0,High
190.19626215422437,170.9755027108744,58.2822695935618,23.630312567593727,1485.3644737934078,0.36619554582078756,85.78139442777913,High
140.31929939237406,423.4304086438456,94.30876398764525,36.005540579496966,2441.391914557671,0.769960230080721,100.0,High
192.74179498864024,236.83898688681467,46.557720378867636,16.273857805425095,1354.1456914280072,0.7537252528267047,74.36253170415569,High
123.44889909109769,636.354991036733,57.22695471515888,45.80974651193948,2268.03847952142,0.3754005767689782,100.0,High
130.68320734549852,466.2987590461144,21.09459318085449,7.8753506797817785,253.44495663495678,0.5507509255832012,59.5292951775682,Moderate
106.88525458963741,511.32010986473995,26.52789760038707,51.88984546815252,518.077078336273,0.6626938690036783,86.54262718563504,High
6.354781686023797,640.3521860965564,40.68732729078272,15.900801253191748,1129.8496114312286,0.2550257584338195,63.41968654387545,Moderate
26.972856748326112,322.81667340333934,22.228179265685952,53.09189174395819,1482.6541804263966,0.192919923010535,70.42192459005307,High
7.857296421683563,732.9211540415641,70.51002608386008,24.389108271528453,2049.7582370638606,0.8762815942304644,77.1855251460867,High
159.1026028159451,431.0928051244506,54.111868544129806,44.74759659609676,2471.242182100808,0.5749237162281757,100.0,High
78.58899526908166,134.78431003992495,63.85161621824176,22.557391378240364,1002.6861663615853,0.8842033635586143,48.29219711067509,Moderate
127.1426727911757,559.760303353354,33.971774871706366,54.82514191790562,166.16830854320807,0.3370925890623947,100.0,High
226.89161848152327,636.6764668462209,43.67456235492929,11.96504190351059,2012.8701830735458,0.6475769449780118,100.0,High
62.32305728721874,260.2417248833461,73.10595798821801,14.818588409992929,1530.73276175288,0.23921309106005206,64.23727412883316,Moderate
102.59573075890744,687.1716130290148,97.22421789043199,32.11665688373412,536.4300042270941,0.272020145582826,100.0,High
188.88778463576216,725.8531712649554,24.033341888176736,9.506614147098038,1262.3297187224794,0.48511680307918037,96.0753507960189,High
57.199541372905614,228.75454502846904,91.23074566842129,15.778910158596906,1868.6601015576248,0.3216754066818605,67.48783029487639,Moderate
19.24497745719825,786.9819634450254,66.15049610489667,56.90715102166079,1937.5088783181773,0.19247832926449682,100.0,High
72.43786322844201,121.16210715851915,65.1135653404499,58.70693136313379,1274.0651093969668,0.2734485966909271,82.34788213448846,High
40.3053218135011,169.59237803796708,60.02228281662083,25.694263113173207,797.7755988157048,0.08038613529598494,56.2925969085479,Moderate
232.42441308564327,155.53762299804063,25.55152687233467,55.78073115576646,2435.669325994309,0.6487600782558637,100.0,High
202.03009489110423,716.2518709062176,27.19014813889285,34.96535716203874,1675.2383968434074,0.4682991585229824,100.0,High
158.35093912760587,526.8911163367198,68.07296045272689,19.835835623057186,1050.1819223984319,0.13010660644384678,100.0,High
217.86514754692942,130.16238374559558,47.27668571484466,43.63192965943293,737.1348993013984,0.19593989415921753,98.44259187978608,High
200.91801922477862,357.8555005109957,93.38144532621445,41.239599361617145,1841.2023083587271,0.1371543573957474,100.0,High
46.64251472150896,496.0854398051436,52.52724298875778,59.401892550980335,643.3494417047309,0.570703887034495,87.33995992370788,High
223.13974962249443,75.9366271416128,31.46251669621129,19.57760080751058,470.689472985536,0.13007880907061972,75.82316688084734,High
134.83556047891267,707.1089310417976,77.17750668016288,41.963272646395446,1348.0930279570723,0.6911399830799337,100.0,High
201.86003879101563,644.8467929988128,43.46827371528079,7.861306526619579,760.4691119781476,0.0674342814223325,100.0,High
224.0228249808733,409.1133511255442,62.03762458847145,11.250532128319566,1590.817605062857,0.2619694197965083,100.0,High
79.50086874296596,774.0300260547447,75.8266228404136,5.21551062231013,338.949753441872,0.8070666745081211,77.23761006942604,High
27.51298113191919,340.03117362732877,92.02112889616564,59.970337458282025,1654.6057061899378,0.6607516204039091,89.42128364707428,High
56.98379063548542,787.4471520388332,83.37529558413408,49.125053343111276,744.0764935943704,0.11202308298683455,100.0,High
106.77694715656408,537.6567990548654,74.10888542981793,48.269765810344744,50.59518936455619,0.7479571888124028,96.14809627160501,High
204.50369148062327,511.39030587061376,74.37065459161148,33.034934140849884,360.99334130173213,0.46907985330917407,100.0,High
215.18264581408587,141.10436728367014,95.67397152256692,21.503689559799195,2337.3576756959806,0.7697655730935049,96.31704184955547,High
1.7380326327976758,706.7229290606688,43.66592779972288,13.319535645447175,2175.0188658326265,0.5606288082828345,65.32699521238524,Moderate
127.68682564439143,347.716853457286,20.08896753569499,20.6571106365555,622.3421284887803,0.6295580772279299,60.18759027601401,Moderate
104.35275078719475,138.1643905681587,41.7563647518559,25.67841720610265,1957.0111661364535,0.894476326336352,54.14983117342379,Moderate
55.52695261768256,19.959940780849642,37.43131037013952,46.597055333916174,1541.000403276237,0.24748521403541546,58.181273264572226,Moderate
29.9663418334207,452.2069900743222,72.94676680911985,34.68139838967338,2428.71654305218,0.5803537385471801,79.84916902524722,High
84.403792850907,426.6457014769143,70.69692798124233,9.261599460551547,965.3338658584448,0.4412731815487886,68.28044662095964,Moderate
235.7274259781298,578.2893616716352,67.4769106163779,5.991595492740173,1719.5785006670696,0.08353415998428773,100.0,High
80.8007330051888,713.3038618840637,21.299475456756298,10.628269874373473,205.66251993860052,0.06230004527743528,73.77952281425418,High
129.6976554358415,72.73120186799332,78.3022443560518,27.577429253355863,1020.8059997001945,0.1513442911451799,76.69319138734933,High
175.75473972379447,587.8822273688862,45.88243299883932,56.32561043769601,2411.353269911042,0.6017279794577659,100.0,High
90.9074005948235,158.05543583708996,73.2044791205305,40.05713646650719,1370.5031424027954,0.5320886247263834,74.75635718741447,High
242.94552068024018,687.9598719941596,64.52627428017226,49.100424493153334,755.3047831703692,0.5204151269891684,100.0,High
240.61182373552782,657.0601759507083,47.418474034232574,30.65060269775017,344.6638596650868,0.07707824814902108,100.0,High
62.945573956341036,437.22706643858004,30.76610136832862,24.891634575727352,1773.6444334447497,0.448907546906006,66.27892946434683,Moderate
124.31212647309636,571.0918109124161,27.553511812838476,10.962020499414251,1629.8973064028307,0.8359293951661493,70.10830076632043,High
75.21957745419242,258.33658941516126,86.52146664897788,53.17631622024127,966.1498483292478,0.3879530889140496,90.41714158387555,High
71.2101235943669,382.22264015692355,93.47180336652464,48.07380159653466,2379.806312071294,0.5811840993201879,99.32681542047413,High
9.221736838633198,659.0931491912726,71.98304374114397,14.246495367874882,104.39689182023328,0.712845874279672,60.12026488950459,Moderate
152.39108349497423,372.819505766839,28.27472918883867,33.17433101319433,794.1234364979732,0.7163364872706045,77.01750304175157,High
125.66975580721537,292.660629607099,52.162177351059256,31.805614435668467,2306.6202414339746,0.4913880700359806,84.21740258903783,High
12.869687812497338,400.4278333277369,78.31513600841258,39.38003539775907,836.2918238826289,0.7792591535919859,66.1033594842382,Moderate
69.66161605915286,664.3169094254025,82.38567072080545,57.040279169519366,668.0194429451675,0.3826713793591849,100.0,High
227.06647149166344,274.8143574229895,29.457489783287087,36.887429296936375,1358.840004331556,0.8053892325670786,91.55475498699047,High
59.89047266674311,147.2716585772376,20.002457507630595,34.71194967282402,2068.3142873053175,0.2541930914362135,56.34180383161727,Moderate
36.22371802280577,572.4910760613168,76.9709636704484,7.767761311406517,302.7095641519846,0.2881839459419854,66.78525327604922,Moderate
122.36319006939075,662.5227880393846,48.52769407889645,8.459911180991316,2360.4007386320536,0.09515253056915093,96.81777773185789,High
246.41261352765017,89.50360803359133,40.35850652946082,15.304073522973388,1997.928558893852,0.7262445610609405,78.5534319022418,High
60.513817877875105,199.50054907719633,21.031797583162035,6.785892443046155,494.06312610130226,0.40449695079779974,31.192812756839036,Low
168.03388685146965,122.15787191118518,63.223952540919974,45.88440925635068,1794.4195049354985,0.24474912182468916,97.65559253273145,High
190.4049038321794,284.8737151499116,88.09205883407854,44.783166719667975,993.148870462015,0.24702173597409272,100.0,High
59.409385998099914,365.777273335276,96.61053170180703,12.483092893740363,1035.6219612869809,0.8161899500448482,62.60056191679952,Moderate
182.05408715296488,601.5728062010121,65.25959604906313,50.98433954374045,1969.0607264752227,0.7588291103918814,100.0,High
91.9457831798133,524.4065920565225,61.156906219191534,13.513231916536158,2408.8227795527937,0.5205012525536058,81.49823178625529,High
158.07645764839486,500.53356830796065,26.80451083913929,21.564657284854736,360.3068884756251,0.573694180353363,78.34225446403947,High
158.38242769022366,288.37620782162696,63.90982412340798,18.693729453875076,1080.5440803531076,0.45317673496774735,80.7161171155341,High
133.94367101868963,674.7435669369604,50.39832631723157,25.476890421517627,1228.3069398065436,0.3829165614469875,100.0,High
22.572442513602077,382.31686224455,68.57082247068615,19.006507123947905,971.9639515397441,0.8281553490355817,50.78344893449568,Moderate
208.8256238973095,783.4929010319721,51.09810783012374,31.892300954114862,939.8133531047513,0.15677079799225677,100.0,High
80.19501624293396,510.9722892536321,39.22392987602934,27.407433474507698,178.05823552591153,0.40567977125879373,71.47130694487348,High
46.629627599963555,109.74914583595717,27.59722201827012,59.26132199286296,1729.569620378427,0.342877621789694,66.118543632669,Moderate
10.19378538869098,544.1802740395929,45.19347556711166,8.075949257052411,1118.725321944111,0.4734281122134761,50.772779504983134,Moderate
147.72323579706045,266.8321721910422,27.73158674302018,12.81997570130434,527.2448164776206,0.4389870933633988,59.89595883741662,Moderate
169.3910904605706,552.198485382017,34.15175606591872,7.9054241649731365,2049.2820806400678,0.4910561019034192,87.18940212019349,High
4.146957231964038,65.01650704830054,98.98689268636367,39.42126572403067,2016.2738329714884,0.16893113064294496,67.17382035374358,Moderate
128.02326457482025,148.1563353690079,55.52828455252949,7.9980102577545775,1241.65948881779,0.4861702762862855,56.36892283283607,Moderate
56.623943799484486,686.0324345355712,62.549741320401324,51.00418555568678,781.2041198120133,0.25605599180412925,100.0,High
161.29319760236245,189.47185004857675,89.88948229897723,33.156624687506024,1613.3271782013082,0.20668164663996258,99.71783146349364,High
43.59160725124786,671.2624889419227,99.64551203925502,33.985419351984355,755.9727326546375,0.10510908596826254,100.0,High
172.73443452561648,230.62810987898425,66.61715594757453,35.88769792417068,628.2194292930944,0.6982546749427198,85.72392562085449,High
96.68383657513435,517.876708946379,84.99790568353373,14.39475384684159,1839.7609023645002,0.41332563272807593,88.95795141153658,High
234.18249718418363,558.3789530727665,46.155281946934025,15.872966671296815,148.79683731632923,0.5826471308149946,99.44323531722127,High
34.38023603649831,414.9972549845918,44.459516595783285,22.534952758015258,282.1827540347552,0.6684543418090318,49.82779711616124,Moderate
85.26658776256463,251.1954345904177,52.21629767956482,37.64230287020183,66.63102635779495,0.6274191655165205,63.00237170518152,Moderate
28.368380310147266,177.98905733316593,73.80058101389193,16.5564776767118,424.71080686479405,0.4499256112262299,43.847164934504434,Moderate
231.1734045696407,36.219590104316715,74.5753351404079,11.398244992329367,219.0255213406257,0.3797137496089703,77.07306431245809,High
219.33483834524526,250.1176569801718,45.21915477195606,58.35642875301377,2489.7158010608005,0.36956592319456416,100.0,High
64.4854069287889,525.9986045197136,30.656793930930295,6.20899981452926,757.5844263875194,0.5940414773905479,52.07476939314722,Moderate
164.99601150854477,751.2608065743013,70.59170051724068,49.14835729348119,415.7066310396558,0.47057520170059236,100.0,High
204.30555005030396,698.2515409878112,30.266068975101163,48.34193322662622,640.4408320899989,0.771762410790234,100.0,High
138.80020289986558,615.1911734628891,66.2794006583464,21.34677626148028,2343.50765027333,0.7934966866777053,98.64133770437783,High
132.41264458900162,632.8734011701059,75.47377024450472,12.459463880402238,1324.3925464097695,0.1949763213055407,100.0,High
60.46307272511292,535.3380737460362,76.04891971155612,13.009575568798288,943.8043359542494,0.1657986038138668,78.42770726859439,High
23.2756919514748,215.62661747714236,80.27776885276774,43.358738948045584,2189.8090718775875,0.5858407871305996,70.7286714410501,High
224.30393948833168,726.6840742576056,89.82875372525316,40.35436250973955,1017.7261628451296,0.3060418858529375,100.0,High
225.1045142908326,539.8785264056089,59.996719357183075,48.05101208382627,870.7709963963547,0.06578511095033403,100.0,High
158.27536431831697,452.74809847454753,78.4199351623657,56.56146448195076,557.8421802468522,0.8053462689585119,100.0,High
84.75744776217518,97.68168067865005,69.53381882926693,43.05600497966256,975.6022185780581,0.242865652157237,73.8605175880183,High
87.30239365316523,363.17387960707606,34.93119518381461,13.57183451032939,825.8766722414688,0.8398885539329377,49.30939975739386,Moderate
181.48891971755984,373.68303424952177,22.055171589552653,18.389343922097588,1709.3947002804455,0.6598192832465156,77.58839582202864,High
224.27756498814426,693.0052515229092,42.7633108541547,51.3206551980213,759.4776264432815,0.6982554664247617,100.0,High
221.77160606627933,441.8520939483529,55.44269650700955,16.51183417088147,1464.1393787352756,0.22124227142418634,100.0,High
194.96888646440595,310.5164336866236,69.3684755542925,8.988727432496479,211.43580432833312,0.249065261774291,84.7513608504816,High
160.50791153857193,781.6722595234208,87.99674644025643,43.680402972323776,518.6584339064602,0.4930775907504559,100.0,High
21.034991248762207,97.46926872778938,35.69965733649325,27.13894955195781,1048.1429154478046,0.19628487475238282,40.53365543981174,Moderate
40.40717852365344,343.81325836643623,30.04398319187817,55.6022028900247,2345.5256720763036,0.3096169387805774,80.82752507560056,High
224.6385471317698,43.19949338541018,97.0783957979462,40.76402891015138,974.2673650034537,0.3232431062556338,100.0,High
151.60726491489748,594.524255405875,28.643564750112567,9.973043778541342,1676.9815969395936,0.18568544326484948,89.14317149264627,High
2.2992629041574117,735.280476237329,58.27928560857514,57.13211119895134,674.9636949324255,0.22440540838588663,98.57784549876146,High
25.367885716508027,231.22949034488664,66.84509830346414,19.220649500213526,361.23226113441774,0.7202690657070181,40.842974067448765,Moderate
165.87544227701395,688.0899246713055,63.30995367259506,23.546686972345718,193.4146701961228,0.1921164763651781,100.0,High
1.2653959615546717,240.85240206489922,26.882572562635456,27.12432275259481,798.2630714297408,0.07418878306733412,43.08103005534994,Moderate
40.202012854374665,729.508427698693,24.56215312028955,7.817336302237229,436.2695156524245,0.5849517012345977,56.71707997846443,Moderate
137.18344734164654,605.6299038414593,28.438674196882854,32.308348222683264,476.3255976395043,0.8795856514835825,82.59926751095182,High
172.97379942317332,645.8763537047365,66.847014709809,11.782517009141074,1913.8603055480276,0.33153174242965316,100.0,High
162.99031487565014,24.225178924359057,63.54759101074569,27.053367967859348,88.80327381494183,0.15085734771681444,71.6889306006089,High
56.067327365139946,770.6201820884805,38.69926336293954,24.289038339564637,1416.6348080518144,0.5348292265624012,83.42592483737434,High
178.04480533688397,584.0700837355554,71.02193134764732,47.506204588457685,979.6803824539887,0.8204010794312993,100.0,High
59.312271874200015,250.75336535504533,85.60540016445195,49.17437813980021,1291.0474997759407,0.716452512854207,79.29795984133642,High
81.34992453981693,665.2217852384891,23.3263167877275,13.43770853139984,1428.934081175777,0.5791384881508086,70.26287371396154,High
186.62285127950602,232.40174674779468,59.85039548384339,25.16031530585744,817.7508514203315,0.31779802211645947,87.67884553932474,High
162.40822476180367,699.4755332572411,75.14483296821523,25.534423856750742,773.016707451499,0.5105981472847869,100.0,High
212.3058526235445,98.93850842543024,40.184954165574965,13.327574416484678,1846.834530870519,0.12755811510861706,80.30013428549061,High
164.40322307508583,565.9119221940286,44.621672423451926,48.914942777815476,2184.628620896835,0.6271036106385695,100.0,High
142.0771508338679,437.1517965494792,69.0910322391507,43.89755805844828,521.8249995233933,0.6663316160630033,97.3619592946392,High
23.418691957023118,86.26223145439825,91.83482347549895,15.47099824633691,289.1659633111149,0.870276879473431,33.71528800661147,Low
91.92895076485839,201.0961243244828,84.79395362423195,25.16970497265895,2249.5997256604637,0.2713377549333109,80.45254998673845,High
66.30059192043136,19.799188659078684,66.65041752796668,10.819276367108282,907.2438859361267,0.06568795618656925,46.155572657372396,Moderate
60.9974108447709,380.3266927169596,78.41773742057994,39.55136284011742,1400.7276071238946,0.513767194763078,83.22856755100155,High
243.2526386881114,247.9995560004003,49.185797616623894,11.675455850174082,930.8807040740085,0.6507719287372923,83.68084826210763,High
98.2744311666901,482.7024125952295,71.27724224790062,59.22637927437048,358.21572404782574,0.7218463545005398,99.260683054326,High
223.01163879427833,244.81786808980758,57.294527290204556,47.93751410783243,1493.8625301219338,0.21467809307108898,100.0,High
157.78465649931573,246.9360980905179,35.19489091660488,26.463120227119727,1336.5950868355926,0.2724899386814701,79.06644227580132,High
198.7028258854121,597.1226269979667,76.13906191018057,36.82101627536449,547.3342200184331,0.48570228647720187,100.0,High
125.65927327629802,48.03284042289923,64.51717098790576,55.12379989190248,1157.0791593980807,0.33101068847450155,85.53983517671723,High
144.22597115658976,723.2870462016699,48.68972655628731,35.475460421770435,2002.5213848383323,0.7814347635993283,100.0,High
123.12942345471598,683.2884607690333,92.90713520629046,14.597416751887534,1496.5439526143339,0.4526961306779122,100.0,High
48.81074694951113,537.5656997488611,21.67472942613866,25.82868455696376,287.4474513141374,0.7296418474867026,54.587054105502204,Moderate
180.61302881537634,478.6450403848336,45.26185209995968,51.37296757663599,1392.6526682113808,0.5435267964100007,100.0,High
